transaction_id,amount,transaction_type,merchant_risk_score,account_age_days,transactions_last_24h,failed_attempts_24h,device_trust_score,location_mismatch,international,hour,distance_from_home_km,previous_chargebacks,is_fraud
TXN101182,66.67,ATM,0.657,760,5,0,0.893,0,0,18,42.0,0,0
TXN101183,279.46,Online,0.788,2750,2,1,0.31,0,0,10,20.3,1,0
TXN101184,146.84,ATM,0.407,634,0,0,0.494,1,1,6,17.94,1,0
TXN101185,37.47,Bank Transfer,0.953,1285,4,1,0.871,0,0,17,28.16,0,0
TXN101186,108.18,ATM,0.988,2231,1,0,0.744,0,0,11,36.17,0,0
TXN101187,213.87,POS,0.587,3159,2,0,0.75,0,0,20,26.73,0,0
TXN101188,273.96,Online,0.222,1059,3,0,0.82,0,0,0,21.84,0,0
TXN101189,128.9,POS,0.775,70,1,0,0.97,0,0,6,176.34,0,1
TXN101190,686.62,POS,0.322,3111,3,1,0.137,1,0,9,25.24,0,1
TXN101191,406.47,Online,0.577,3412,1,1,0.998,0,0,7,21.17,0,0
TXN101192,114.82,ATM,0.087,3122,5,0,0.941,0,0,3,49.44,1,0
TXN101193,314.23,POS,,1781,4,1,0.228,1,0,17,41.06,0,1
TXN101194,1026.38,POS,0.959,2637,1,0,0.365,1,0,21,81.85,0,1
TXN101195,1054.14,Bank Transfer,0.094,493,4,0,0.693,0,1,9,27.79,0,0
TXN101196,43.47,POS,0.732,2337,6,0,0.892,0,0,13,28.12,0,0
TXN101197,58.76,POS,0.861,2205,4,0,0.588,0,0,19,63.4,0,0
TXN101198,655.19,ATM,0.11,2330,6,0,0.562,0,0,14,64.56,0,0
TXN101199,51.51,ATM,0.247,2535,3,1,0.208,0,0,9,17.4,0,0
TXN101200,39.55,Online,0.392,3249,3,0,0.751,0,0,19,2.58,0,0
TXN101201,91.27,Online,0.837,2852,1,1,0.549,0,0,0,30.51,0,0
TXN101202,225.93,POS,0.493,162,5,0,0.194,0,0,6,40.87,0,0
TXN101203,133.97,POS,0.137,2570,3,0,0.921,0,0,5,14.7,0,0
TXN101204,77.43,ATM,0.256,2670,1,0,0.314,0,1,16,36.17,0,0
TXN101205,75.63,ATM,0.467,2033,3,0,0.579,0,0,0,6.16,0,0
TXN101206,72.8,POS,0.039,2288,2,0,0.851,0,0,3,11.87,0,0
TXN101207,61.59,POS,0.631,326,7,0,0.707,0,0,9,8.57,0,1
TXN101208,1453.36,POS,0.025,977,3,0,0.311,0,1,15,26.33,0,0
TXN101209,199.84,POS,0.781,3153,1,0,1.0,0,0,22,7.85,0,0
TXN101210,360.24,POS,0.734,38,3,0,0.184,0,1,8,48.07,0,0
TXN101211,91.01,POS,0.865,3589,5,0,0.825,0,0,10,14.58,0,0
TXN101212,123.23,ATM,0.158,835,2,0,0.518,0,1,21,16.38,1,0
TXN101213,72.71,POS,0.603,2846,2,0,0.165,0,0,12,20.23,1,0
TXN101214,10.47,Online,0.781,825,4,1,0.318,0,0,9,9.38,0,0
TXN101215,37.41,Online,0.516,155,1,0,0.175,0,0,23,22.59,0,0
TXN101216,24.27,ATM,0.131,2218,1,0,0.286,0,0,11,15.65,0,0
TXN101217,15.65,Bank Transfer,,2765,2,0,0.896,0,0,1,13.25,0,0
TXN101218,44.91,POS,0.606,338,2,0,0.363,0,1,20,28.49,1,0
TXN101219,558.33,POS,0.498,1006,4,0,0.65,0,1,9,9.37,0,1
TXN101220,141.96,ATM,0.93,1132,2,1,0.28,0,0,20,17.14,0,0
TXN101221,539.46,POS,0.834,3512,4,0,0.32,0,0,1,18.8,0,0
TXN101222,223.85,POS,0.724,1152,3,0,0.417,0,0,11,27.47,0,0
TXN101223,324.59,POS,0.982,259,1,0,0.953,0,0,2,23.1,1,1
TXN101224,60.29,Bank Transfer,0.695,3596,4,1,0.29,0,0,16,28.79,0,0
TXN101225,250.62,POS,0.092,363,7,2,0.691,0,0,8,13.3,0,0
TXN101226,307.57,Online,0.078,1794,7,0,0.435,1,0,19,14.48,0,0
TXN101227,83.38,Online,0.816,686,1,0,0.228,0,0,17,2.52,0,1
TXN101228,259.7,Online,0.361,943,3,0,0.599,0,0,16,15.7,0,0
TXN101229,261.44,POS,0.924,2756,1,0,0.436,0,0,1,17.82,1,0
TXN101230,85.67,Bank Transfer,0.118,522,6,0,0.885,0,0,5,23.73,1,0
TXN101231,48.29,ATM,0.199,2388,7,0,0.933,0,0,0,10.9,0,0
TXN101232,45.42,Online,0.773,2080,4,0,0.613,0,0,15,66.61,0,0
TXN101233,161.82,POS,0.847,2662,3,0,0.364,0,0,13,30.91,0,0
TXN101234,205.82,ATM,0.867,609,5,0,0.579,0,0,3,8.84,0,0
TXN101235,67.19,ATM,0.099,1311,2,0,0.897,0,0,13,12.2,0,0
TXN101236,152.41,Online,0.382,42,3,1,0.707,1,0,22,15.05,0,0
TXN101237,262.58,POS,0.646,3214,1,1,0.178,1,0,16,33.87,0,1
TXN101238,275.39,POS,0.919,3610,2,0,0.158,0,0,8,18.97,0,1
TXN101239,700.56,POS,0.239,1645,4,0,0.239,0,0,0,60.37,0,1
TXN101240,532.18,POS,0.6,1947,1,0,0.61,0,1,6,16.83,0,0
TXN101241,54.53,POS,0.144,515,3,0,0.251,0,0,12,30.29,0,0
TXN101242,799.18,POS,0.747,3201,3,0,0.329,0,0,16,23.71,0,0
TXN101243,87.27,ATM,0.128,2808,3,0,0.575,0,0,14,10.2,0,0
TXN101244,421.94,ATM,1.0,445,4,1,0.61,0,0,11,13.09,0,0
TXN101245,158.85,ATM,0.092,1946,2,0,0.842,0,0,20,7.97,0,0
TXN101246,98.28,Online,0.685,651,3,0,0.493,0,0,13,71.58,0,0
TXN101247,24.34,Online,0.777,2178,3,1,0.8,1,1,5,62.67,0,1
TXN101248,125.02,POS,0.258,2407,2,2,0.172,0,0,13,35.65,0,0
TXN101249,31.21,Online,0.255,1424,8,0,0.588,0,0,14,58.98,0,0
TXN101250,390.45,POS,0.596,1628,2,0,0.487,0,1,2,23.63,0,1
TXN101251,676.41,Online,0.63,2602,2,1,0.932,0,0,14,13.0,0,0
TXN101252,66.89,Bank Transfer,0.721,594,4,0,0.748,0,1,3,18.44,0,0
TXN101253,200.73,Bank Transfer,0.58,158,2,0,0.722,0,0,1,13.25,0,0
TXN101254,71.85,POS,0.174,1537,3,0,0.914,0,1,1,66.67,0,0
TXN101255,79.16,ATM,0.924,1808,3,0,0.323,0,0,20,12.51,0,1
TXN101256,321.98,POS,0.167,1066,3,0,0.782,0,0,9,50.84,0,0
TXN101257,142.8,POS,0.565,1576,1,0,0.88,0,0,18,5.8,0,0
TXN101258,845.26,POS,0.92,400,3,0,0.993,0,0,22,27.85,0,0
TXN101259,91.63,POS,0.913,2732,6,1,0.486,0,0,19,12.73,0,0
TXN101260,403.16,Online,0.168,2804,0,0,0.699,1,0,6,10.55,0,0
TXN101261,163.6,POS,0.239,992,3,0,0.27,0,0,0,33.13,0,0
TXN101262,328.91,POS,0.602,2389,1,0,0.603,0,0,12,22.7,0,0
TXN101263,94.9,Bank Transfer,0.337,876,2,1,0.501,0,0,1,44.52,0,0
TXN101264,141.24,Online,0.731,1460,3,1,0.224,0,0,14,21.53,0,1
TXN101265,132.22,Online,0.522,1187,2,1,0.926,0,0,0,57.91,0,0
TXN101266,64.32,Online,0.266,3544,4,0,0.912,0,1,18,20.68,0,0
TXN101267,287.75,Online,0.411,1769,1,0,0.963,0,0,18,31.43,0,0
TXN101268,284.36,Online,0.691,2321,5,1,0.262,0,0,20,6.29,0,1
TXN101269,268.69,Online,0.785,789,2,1,0.117,0,0,10,25.44,0,0
TXN101270,690.19,Bank Transfer,0.37,3387,4,1,0.769,0,1,11,6.12,0,0
TXN101271,632.29,POS,0.105,2506,3,0,0.344,0,0,8,40.13,0,0
TXN101272,102.01,Online,0.353,412,2,0,0.666,0,1,10,17.78,0,0
TXN101273,215.52,POS,,1230,7,0,0.58,0,0,14,1.17,0,1
TXN101274,79.55,ATM,0.76,1861,2,1,0.62,0,0,13,31.88,0,0
TXN101275,151.92,POS,0.88,1555,4,1,0.546,0,0,1,42.52,0,0
TXN101276,81.47,POS,0.962,2928,3,0,0.109,0,0,17,24.99,1,0
TXN101277,750.0,Bank Transfer,0.529,2048,1,0,0.341,0,1,17,16.46,0,0
TXN101278,213.51,Online,0.88,2046,2,0,0.93,0,0,22,56.71,0,0
TXN101279,119.34,POS,0.262,1394,3,0,0.48,0,0,21,11.7,0,0
TXN101280,489.61,POS,0.56,3086,2,0,0.385,1,0,5,47.15,0,0
TXN101281,16.94,POS,0.539,2568,3,0,0.121,0,0,8,38.11,0,0
TXN101282,19.8,Bank Transfer,0.769,2585,4,0,0.434,0,0,14,54.68,1,0
TXN101283,328.93,Online,0.773,2405,3,0,0.3,0,0,15,8.25,0,1
TXN101284,157.66,POS,0.285,2437,4,1,0.569,1,1,6,5.45,0,1
TXN101285,190.65,Online,0.886,2769,1,0,0.723,0,0,2,37.3,1,1
TXN101286,39.39,Online,0.891,877,3,1,0.155,0,0,9,53.45,0,0
TXN101287,145.0,POS,0.948,1923,4,0,0.741,0,0,15,28.22,0,0
TXN101288,1100.49,Bank Transfer,0.458,505,4,1,0.12,0,0,4,33.86,0,0
TXN101289,338.39,POS,0.987,1360,1,0,0.715,0,0,13,19.25,0,0
TXN101290,175.86,Bank Transfer,0.785,1084,3,0,0.239,0,0,12,74.73,0,0
TXN101291,95.67,ATM,0.653,758,4,0,0.413,1,0,16,33.47,0,0
TXN101292,100.03,POS,0.432,2011,5,0,0.211,0,0,5,14.38,0,0
TXN101293,17.65,ATM,0.842,1611,1,0,0.599,0,0,13,37.56,0,0
TXN101294,192.03,ATM,0.764,1673,3,0,0.813,0,0,0,73.17,0,0
TXN101295,345.67,Online,0.586,3190,0,0,0.604,0,1,18,24.75,1,0
TXN101296,30.7,Online,0.997,1340,7,0,0.913,0,0,12,111.4,0,1
TXN101297,76.6,POS,0.249,468,7,0,0.129,0,0,2,16.87,0,0
TXN101298,46.64,POS,0.642,2894,5,0,0.422,0,0,0,19.34,0,0
TXN101299,56.52,ATM,0.321,809,4,0,0.442,0,0,23,28.33,0,0
TXN101300,156.57,POS,0.458,3554,2,0,0.387,0,1,21,20.42,0,0
TXN101301,18.46,POS,0.339,2438,3,0,0.479,0,0,7,24.45,0,0
TXN101302,274.31,Online,0.335,955,6,1,0.614,0,0,15,29.71,0,0
TXN101303,315.4,POS,0.377,2111,0,1,0.275,0,0,15,13.28,0,0
TXN101304,115.46,ATM,0.057,3405,5,0,0.28,0,1,6,9.72,0,0
TXN101305,12.42,ATM,0.04,3346,0,0,0.228,0,0,5,38.9,0,0
TXN101306,54.79,ATM,0.725,1466,2,1,0.368,0,0,5,45.3,0,0
TXN101307,509.23,POS,0.311,135,3,0,0.681,1,0,14,10.68,0,1
TXN101308,9.23,Online,0.021,318,7,1,0.563,0,0,1,17.87,0,0
TXN101309,104.84,ATM,0.081,3210,6,0,0.358,0,0,14,7.73,0,0
TXN101310,45.6,POS,0.196,2423,3,0,0.964,0,0,20,,0,0
TXN101311,331.81,Online,0.048,2656,6,0,0.67,0,0,16,52.47,0,0
TXN101312,75.56,Online,0.946,2641,2,0,0.343,0,0,10,,0,0
TXN101313,222.28,POS,0.568,2837,2,0,0.141,0,0,14,45.26,1,0
TXN101314,261.25,POS,0.394,1871,1,0,0.312,0,1,4,18.16,0,0
TXN101315,930.97,Online,,1400,5,0,0.539,0,0,11,20.62,0,0
TXN101316,121.15,POS,0.113,881,7,0,0.286,0,0,13,24.6,0,0
TXN101317,216.17,Bank Transfer,0.702,1142,4,0,0.391,0,0,10,10.23,0,0
TXN101318,33.61,Online,0.97,2746,2,0,0.989,0,0,22,28.46,0,0
TXN101319,488.05,POS,0.131,82,2,0,0.942,0,0,16,10.01,0,0
TXN101320,69.37,Online,0.153,556,7,0,0.559,0,0,1,17.16,0,0
TXN101321,84.71,Online,0.629,2880,4,3,0.854,0,1,15,12.6,0,0
TXN101322,145.15,POS,0.152,2377,4,1,0.352,0,0,21,61.27,0,0
TXN101323,31.1,Bank Transfer,0.126,614,3,0,0.771,0,1,8,45.64,0,0
TXN101324,186.56,Online,0.67,161,2,0,0.906,0,1,21,14.49,1,0
TXN101325,390.51,Online,0.619,848,1,0,0.85,0,0,17,60.83,0,0
TXN101326,198.93,ATM,0.218,458,3,0,0.67,0,0,5,17.36,0,0
TXN101327,30.3,Online,0.823,1031,3,2,0.845,0,0,14,10.06,0,0
TXN101328,131.13,Online,,3045,2,0,0.106,0,0,23,2.88,0,0
TXN101329,311.7,POS,0.333,3178,6,1,0.447,0,0,17,27.46,1,0
TXN101330,22.69,POS,0.739,1067,2,0,0.792,0,0,3,36.67,0,0
TXN101331,50.66,Online,0.614,1072,4,0,0.466,1,0,15,48.62,0,1
TXN101332,356.57,Online,0.6,3022,3,1,0.268,0,0,8,42.47,0,0
TXN101333,194.43,ATM,,1570,1,1,0.797,0,0,11,151.57,0,0
TXN101334,224.07,Online,0.646,803,4,0,0.649,0,0,17,14.83,1,0
TXN101335,952.89,Online,0.874,2735,1,0,0.572,0,0,17,15.81,0,0
TXN101336,237.12,ATM,0.569,1806,5,0,0.405,0,0,8,40.89,0,0
TXN101337,286.54,Bank Transfer,0.401,3260,2,1,0.188,0,0,18,26.74,0,0
TXN101338,2232.21,POS,0.766,3205,3,0,0.877,0,0,16,43.95,0,0
TXN101339,119.84,Bank Transfer,0.259,2894,4,0,0.281,0,0,23,63.37,0,0
TXN101340,66.83,ATM,0.76,3549,3,0,0.671,0,1,21,6.62,1,0
TXN101341,227.65,POS,0.28,1968,4,0,0.364,1,0,14,17.93,0,0
TXN101342,230.21,POS,0.48,2011,5,0,0.307,0,1,12,8.78,0,0
TXN101343,87.64,POS,0.739,37,3,0,0.502,0,0,15,9.36,0,0
TXN101344,52.86,Online,0.628,638,4,1,0.759,0,0,15,23.21,0,0
TXN101345,1494.94,Online,0.086,601,3,0,0.308,1,0,5,16.82,0,0
TXN101346,205.79,Online,0.447,3365,3,0,0.183,0,0,23,24.66,1,0
TXN101347,71.36,ATM,0.812,948,1,0,0.537,0,0,13,33.69,0,0
TXN101348,370.9,POS,0.997,2282,7,0,0.593,0,1,3,31.24,0,1
TXN101349,133.07,Online,0.467,1527,1,1,0.691,0,0,16,31.57,0,1
TXN101350,115.25,Bank Transfer,0.086,2799,5,1,0.506,0,1,16,75.27,0,0
TXN101351,260.41,Bank Transfer,0.366,1341,6,0,0.449,0,1,10,18.84,0,0
TXN101352,40.78,ATM,0.49,3424,1,0,0.237,0,0,23,95.92,0,0
TXN101353,211.16,POS,0.073,1892,2,0,0.37,0,0,15,29.58,0,0
TXN101354,1005.21,POS,0.864,912,0,0,0.324,0,0,12,32.88,0,0
TXN101355,236.55,POS,0.539,1521,0,0,0.219,0,0,3,10.32,0,0
TXN101356,101.88,Online,0.416,1351,5,0,0.959,1,0,22,24.33,0,0
TXN101357,89.38,POS,0.397,2658,4,0,0.265,1,0,7,52.54,1,0
TXN101358,98.46,Bank Transfer,0.028,1202,5,0,0.615,0,0,1,31.79,0,0
TXN101359,115.13,Online,0.519,219,5,0,0.463,1,0,17,48.53,0,1
TXN101360,101.72,Online,0.476,2867,4,0,0.593,0,1,23,43.65,0,1
TXN101361,371.04,POS,0.346,3630,3,2,0.626,0,1,22,7.89,0,1
TXN101362,26.23,Online,0.659,938,2,1,0.568,1,0,13,36.61,0,0
TXN101363,351.43,Online,0.411,3081,3,0,0.397,0,1,12,36.17,0,1
TXN101364,101.53,Online,0.572,172,3,0,0.407,0,0,9,13.11,1,0
TXN101365,216.36,POS,0.885,1242,2,0,0.253,1,1,2,7.37,0,0
TXN101366,48.09,ATM,0.364,72,0,1,0.472,0,0,22,18.82,0,0
TXN101367,560.39,POS,0.398,1466,2,0,0.426,0,0,9,18.26,0,0
TXN101368,515.76,POS,0.866,2235,6,0,0.993,1,0,3,77.57,0,0
TXN101369,387.45,Bank Transfer,0.358,3518,2,0,0.184,1,0,23,53.38,0,0
TXN101370,32.63,POS,0.439,3073,5,0,0.62,0,0,1,29.38,0,0
TXN101371,340.06,POS,0.801,3417,2,0,0.991,0,1,5,25.89,1,1
TXN101372,222.48,Online,0.592,2391,2,0,0.935,0,1,4,18.06,0,0
TXN101373,29.81,Online,0.934,1453,7,0,0.724,1,0,19,51.72,0,0
TXN101374,144.85,POS,0.471,3311,2,0,0.457,0,0,18,19.34,0,0
TXN101375,213.69,POS,0.479,245,5,1,0.754,0,1,13,26.9,0,0
TXN101376,258.81,POS,0.043,2980,4,0,0.943,0,0,11,3.0,0,0
TXN101377,177.2,Online,0.197,3606,6,0,0.588,0,1,22,37.39,0,0
TXN101378,198.59,POS,0.54,110,3,1,0.409,0,0,4,16.54,0,0
TXN101379,647.82,ATM,0.187,2396,0,0,0.112,0,0,13,8.89,0,0
TXN101380,505.75,ATM,0.454,3200,7,0,0.556,0,0,5,10.15,0,0
TXN101381,8.44,POS,0.283,2538,4,1,0.184,0,1,19,24.2,0,0
TXN101382,108.05,POS,0.021,3562,2,1,0.387,0,0,6,71.56,0,0
TXN101383,125.88,POS,0.475,1024,0,0,0.66,0,0,14,36.95,0,0
TXN101384,25.74,POS,0.646,2341,1,0,0.35,0,0,23,14.18,0,0
TXN101385,163.07,POS,0.338,2993,6,0,0.301,0,0,3,41.88,1,0
TXN101386,517.37,ATM,0.777,281,2,0,0.63,0,1,3,25.51,0,1
TXN101387,50.07,POS,0.146,2048,1,0,0.166,0,0,12,33.18,0,0
TXN101388,207.76,Online,0.091,3506,2,2,0.936,0,0,2,23.22,0,0
TXN101389,59.39,Online,0.935,1732,3,0,0.985,0,0,11,17.47,0,0
TXN101390,75.8,ATM,0.922,2983,5,0,0.99,0,0,6,29.24,0,0
TXN101391,650.27,POS,0.407,2713,3,0,0.106,0,0,20,68.32,2,0
TXN101392,86.27,POS,0.42,1005,5,1,0.102,0,0,8,16.27,0,0
TXN101393,235.62,Bank Transfer,0.851,1376,5,0,0.193,0,1,22,18.31,0,1
TXN101394,22.85,POS,0.531,1806,3,0,0.926,1,1,17,23.09,0,0
TXN101395,955.58,Online,0.117,1584,5,0,0.882,0,0,17,19.94,0,0
TXN101396,271.14,Online,0.115,2184,3,0,0.116,0,0,18,16.27,0,0
TXN101397,123.66,Online,0.131,2391,3,2,0.164,0,0,10,31.77,0,0
TXN101398,263.89,POS,0.781,1525,5,0,0.373,0,0,12,70.77,0,0
TXN101399,36.24,POS,0.602,2345,0,0,0.351,1,0,5,66.31,0,0
TXN101400,484.22,Online,0.3,2416,4,1,0.101,0,0,1,5.96,0,1
TXN101401,107.34,Online,0.162,3545,3,0,0.173,1,1,7,9.56,0,0
TXN101402,121.02,ATM,0.123,2984,5,0,0.71,0,0,2,46.84,2,0
TXN101403,90.77,Online,0.741,2067,1,1,0.632,0,1,4,12.92,0,0
TXN101404,83.04,Bank Transfer,0.886,670,6,0,0.418,0,1,16,3.53,0,0
TXN101405,297.28,Bank Transfer,0.531,1191,2,0,0.32,0,1,3,10.23,0,1
TXN101406,191.7,ATM,0.773,1229,2,0,0.527,0,0,21,18.91,0,0
TXN101407,284.79,POS,0.283,1070,5,0,0.675,0,0,2,30.92,0,0
TXN101408,147.11,Online,0.586,3455,0,0,0.374,0,0,15,52.59,0,0
TXN101409,247.94,Online,0.438,1963,3,1,0.22,0,0,13,16.13,0,0
TXN101410,97.63,Online,0.088,3611,5,0,0.926,0,1,13,5.56,0,1
TXN101411,1379.85,POS,0.487,462,3,1,0.204,0,0,23,28.01,0,1
TXN101412,30.94,Online,0.847,2610,1,0,0.855,0,0,1,63.78,0,0
TXN101413,523.71,POS,0.052,2158,4,0,0.606,0,0,15,44.13,0,0
TXN101414,582.84,POS,0.477,2791,4,0,0.523,0,0,15,24.63,0,1
TXN101415,63.3,ATM,0.873,1442,5,0,0.33,0,0,22,23.89,0,0
TXN101416,1379.22,Online,0.79,1909,1,1,0.73,0,0,20,13.75,0,1
TXN101417,401.61,Online,0.493,1304,1,1,0.542,1,0,12,56.78,0,0
TXN101418,391.95,Online,0.171,2552,3,0,0.193,0,0,23,10.15,0,0
TXN101419,152.63,Online,0.849,726,1,0,0.839,0,0,15,49.47,0,0
TXN101420,119.44,POS,0.153,2419,2,1,0.717,0,0,1,7.42,1,0
TXN101421,120.37,Online,0.277,1823,5,0,0.793,0,0,4,14.76,0,0
TXN101422,219.32,POS,0.124,2916,1,0,0.305,0,0,16,5.37,0,0
TXN101423,602.56,Online,0.459,166,4,0,0.389,0,0,0,32.1,0,0
TXN101424,177.92,POS,0.629,689,3,0,0.396,0,0,16,13.49,0,0
TXN101425,59.65,Bank Transfer,0.827,2228,0,0,0.245,0,0,2,8.11,1,0
TXN101426,338.47,ATM,0.461,1383,3,0,0.894,1,0,23,59.12,0,0
TXN101427,372.84,Online,,1063,4,1,0.429,0,0,8,30.24,0,0
TXN101428,285.62,POS,0.596,3407,5,0,0.377,0,0,6,8.47,0,0
TXN101429,312.78,Online,0.604,3306,2,0,0.528,0,0,23,46.78,0,0
TXN101430,113.19,ATM,0.175,362,2,1,0.961,0,0,8,21.15,0,0
TXN101431,58.62,Online,0.19,1935,4,1,0.429,1,1,9,8.29,0,1
TXN101432,62.29,Online,0.577,2444,4,0,0.937,1,0,1,23.86,0,1
TXN101433,28.92,Bank Transfer,0.721,2855,1,0,0.939,0,0,1,2.04,0,0
TXN101434,188.1,Online,0.205,763,4,1,0.389,0,0,12,58.69,0,0
TXN101435,136.53,Online,0.484,3111,2,0,0.634,0,1,4,11.34,0,0
TXN101436,95.58,Online,0.356,2402,2,1,0.678,1,0,19,28.09,0,0
TXN101437,7.72,Online,0.439,3211,1,0,0.357,0,0,12,39.02,0,0
TXN101438,42.64,Online,0.222,2493,4,0,0.993,0,0,8,39.7,0,0
TXN101439,455.25,ATM,0.141,3181,2,0,0.637,0,0,14,44.74,0,0
TXN101440,76.35,POS,0.321,137,2,0,0.743,0,1,11,17.6,0,0
TXN101441,212.85,POS,0.869,846,1,1,0.722,0,1,21,8.93,0,0
TXN101442,36.94,POS,0.805,1956,6,1,0.301,0,0,21,24.87,1,0
TXN101443,625.6,Bank Transfer,0.102,1128,2,0,0.634,0,0,19,26.6,0,1
TXN101444,128.51,Online,0.088,746,5,0,0.878,0,0,22,67.15,0,1
TXN101445,198.35,POS,0.493,2592,2,0,0.786,1,0,9,17.61,0,1
TXN101446,1518.96,Online,0.277,3624,3,0,0.512,0,0,23,40.38,1,1
TXN101447,676.17,Online,0.823,1976,2,0,0.589,0,0,16,42.71,1,1
TXN101448,109.23,Bank Transfer,0.486,2232,2,0,0.677,0,1,1,6.38,0,0
TXN101449,82.0,Bank Transfer,0.853,2235,3,1,0.434,0,0,10,3.27,0,0
TXN101450,107.17,ATM,0.108,1539,1,0,0.4,0,0,19,19.29,0,0
TXN101451,247.13,ATM,0.97,2483,2,0,0.505,0,0,14,9.3,0,0
TXN101452,133.59,POS,0.767,2949,4,0,0.999,0,0,21,10.53,0,0
TXN101453,99.96,POS,0.732,443,3,0,0.73,0,1,17,2.74,0,0
TXN101454,643.67,Online,0.94,1026,2,0,0.22,0,0,10,22.22,0,1
TXN101455,132.4,Online,0.47,639,1,1,0.212,0,1,3,21.27,0,1
TXN101456,1479.69,POS,0.149,2898,1,0,0.223,0,1,14,1.31,1,1
TXN101457,162.51,ATM,0.497,2338,0,0,0.893,0,0,7,70.12,0,0
TXN101458,884.76,POS,0.815,2461,4,1,0.231,0,0,18,76.97,0,1
TXN101459,212.16,POS,0.86,2293,3,0,0.506,0,0,8,12.97,0,0
TXN101460,388.76,POS,0.489,1957,2,2,0.679,0,0,11,14.96,0,0
TXN101461,71.91,ATM,0.732,2989,2,0,0.83,0,0,7,73.58,0,0
TXN101462,63.2,ATM,0.247,599,4,0,0.39,0,1,23,19.36,0,1
TXN101463,235.03,Online,0.231,2541,1,0,0.308,0,0,20,6.47,0,0
TXN101464,398.84,ATM,0.586,3050,1,0,0.193,0,0,8,20.82,0,0
TXN101465,154.51,ATM,0.422,781,2,0,0.172,0,0,23,29.35,0,0
TXN101466,41.0,Online,0.161,2598,2,0,0.236,0,0,20,11.88,1,0
TXN101467,38.08,ATM,0.761,283,1,1,0.717,1,0,7,18.86,0,0
TXN101468,35.62,POS,0.532,621,4,0,0.163,0,0,10,49.45,0,0
TXN101469,25.34,Online,0.52,1445,2,0,0.684,0,0,0,8.16,0,0
TXN101470,165.59,POS,0.189,3649,2,1,0.873,0,0,16,19.73,0,0
TXN101471,457.16,Online,0.241,1374,1,0,0.566,0,0,18,54.06,0,0
TXN101472,146.44,Online,0.693,1582,4,1,0.947,0,0,1,66.91,0,0
TXN101473,15.48,POS,0.852,2808,4,0,0.518,0,1,10,22.59,0,0
TXN101474,122.64,Online,0.177,2919,2,2,0.523,0,0,0,49.96,1,0
TXN101475,126.12,Online,0.812,2460,2,0,0.243,0,0,12,46.91,0,0
TXN101476,1207.13,Online,0.788,139,2,0,0.671,0,0,5,49.94,0,0
TXN101477,34.57,POS,0.815,3187,6,0,0.785,0,0,10,22.36,1,0
TXN101478,100.42,POS,0.582,974,2,0,0.281,0,0,3,47.8,1,1
TXN101479,817.17,POS,0.352,1855,4,0,0.652,0,0,2,2.51,0,1
TXN101480,232.75,ATM,0.771,2678,2,1,0.474,0,0,10,24.5,0,0
TXN101481,260.69,Bank Transfer,0.48,1075,6,0,0.984,0,0,18,18.99,1,0
TXN101482,166.43,POS,,2511,3,0,0.167,0,0,2,30.89,0,0
TXN101483,206.43,Online,0.402,1855,4,1,0.453,0,0,21,32.83,0,0
TXN101484,322.99,Online,,595,5,1,0.472,1,0,22,8.94,0,1
TXN101485,66.06,Bank Transfer,0.505,810,3,0,0.521,0,1,12,5.79,0,0
TXN101486,357.12,POS,0.898,2791,2,0,0.372,1,0,4,31.78,0,0
TXN101487,37.6,Online,0.411,249,2,1,0.355,0,0,12,46.28,0,0
TXN101488,206.1,Online,0.285,1411,4,0,0.417,0,1,22,10.79,0,0
TXN101489,177.46,POS,0.962,1838,4,1,0.245,0,0,4,27.26,0,1
TXN101490,80.13,POS,0.242,1420,1,0,0.217,0,0,3,3.65,0,0
TXN101491,145.08,POS,0.011,1527,3,1,0.903,0,0,21,63.28,0,0
TXN101492,79.64,Online,0.85,3548,5,0,0.555,0,0,4,27.21,0,0
TXN101493,50.82,Online,0.954,146,1,0,0.803,0,0,16,6.21,0,0
TXN101494,104.21,Online,0.682,3583,2,1,0.408,0,0,14,32.85,0,0
TXN101495,49.21,POS,0.408,2641,3,2,0.936,0,0,17,45.39,0,0
TXN101496,204.96,ATM,0.544,3352,2,0,0.831,1,0,2,32.36,0,1
TXN101497,46.99,POS,0.832,2362,2,0,0.966,0,0,10,23.29,1,0
TXN101498,302.47,Bank Transfer,0.885,3446,4,0,0.793,1,0,21,37.45,1,0
TXN101499,45.54,POS,0.103,297,2,0,0.745,0,1,22,39.37,0,0
TXN101500,84.24,ATM,0.868,2630,3,1,0.634,1,0,2,44.21,0,1
TXN101501,79.47,Bank Transfer,0.617,2600,1,0,0.817,0,0,20,22.28,0,0
TXN101502,558.44,ATM,0.032,3403,1,0,0.384,1,0,10,22.07,0,0
TXN101503,206.5,ATM,0.108,329,8,0,0.161,0,0,5,56.35,1,1
TXN101504,120.09,POS,0.046,1869,5,1,0.423,0,0,21,2.4,0,0
TXN101505,244.38,Online,0.949,1903,3,1,0.796,0,0,16,37.24,0,0
TXN101506,18.04,Online,0.427,371,7,0,0.196,0,0,4,23.92,0,0
TXN101507,142.15,Online,0.716,2282,0,0,0.903,0,0,15,42.82,0,0
TXN101508,1093.91,Bank Transfer,0.002,1770,1,0,0.583,0,0,18,60.89,0,0
TXN101509,169.41,POS,0.793,1836,6,1,0.82,0,0,18,27.72,0,0
